"titel";"titel_key";"online_tijdsaspect";"categorie";"externe_id";"datum";"adres";"postcode";"omschrijving";"locatie";"website";"plaats";"textafbeelding";"email";"telefoonnummer";"custom_color";"custom_icon";"custom_extra_title";"iconen_id";"date_created";"date_modified";"datum_eind";"type";"instelling";"straat";"huisnummer";"postcode_2";"plaats_2";"telefoonnummer_2";"fax";"internet";"e-mail"
"Gezondheidscentrum Helmersstraat";"gezondheidscentrum_helmersstraat";"1";"246";"";"0000-00-00 00:00:00";"Anna Spenglerstraat 101";"1054NJ";"";"POINT(4.87005356613347 52.3625591188958)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:16";"2016-04-22 15:20:16";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Gezondheidscentrum Helmersstraat";"Anna Spenglerstraat";"101";"1054NJ";"Amsterdam";"020 683 8583";"020 618 0406";"http://www.gzc-helmersstraat.nl";"info-helmersstraat@sag-amsterdam.nl"
"Gezondheidscentrum Holendrecht";"gezondheidscentrum_holendrecht";"1";"246";"";"0000-00-00 00:00:00";"Niftrikhof 20";"1106SB";"";"POINT(4.96245183324276 52.2997825593225)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:16";"2016-04-22 15:20:16";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Gezondheidscentrum Holendrecht";"Niftrikhof";"20";"1106SB";"Amsterdam";"020 581 4080";"088 299 2049";"http://gezondheidscentrumholendrecht.praktijkinfo.nl/";""
"Gezondheidscentrum Nellestein";"gezondheidscentrum_nellestein_1";"1";"246";"";"0000-00-00 00:00:00";"Liendenhof 114";"1108HE";"";"POINT(4.98367350795929 52.308921762602)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:16";"2016-04-22 15:20:16";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Gezondheidscentrum Nellestein";"Liendenhof";"114";"1108HE";"Amsterdam";"088 299 2050";"088 299 2059";"https://gc-nellestein.praktijkinfo.nl";""
"Gezondheidscentrum Oosthoek";"gezondheidscentrum_oosthoek";"1";"246";"";"0000-00-00 00:00:00";"Kramatplantsoen 101e";"1095LB";"";"POINT(4.94659199211418 52.3654750756)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:16";"2016-04-22 15:20:16";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Gezondheidscentrum Oosthoek";"Kramatplantsoen";"101e";"1095LB";"Amsterdam";"020 665 2681";"020 665 0991";"http://www.gzc-oosthoek.nl";""
"Gezondheidscentrum Reigersbos";"gezondheidscentrum_reigersbos";"1";"246";"";"0000-00-00 00:00:00";"Schonerwoerdstraat 7";"1107GA";"";"POINT(4.97684882036092 52.2937179078976)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:16";"2016-04-22 15:20:16";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Gezondheidscentrum Reigersbos";"Schonerwoerdstraat";"7";"1107GA";"Amsterdam";"088 299 2060";"";"https://gezondheidscentrumreigersbos.praktijkinfo.nl";""
"Gezondheidscentrum Venserpolder";"gezondheidscentrum_venserpolder_1";"1";"246";"";"0000-00-00 00:00:00";"Alfred D&#246;blinstraat 56";"1102VL";"";"POINT(4.94323116274827 52.3192925974688)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:17";"2016-04-22 15:20:17";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Gezondheidscentrum Venserpolder";"Alfred D&#246;blinstraat";"56";"1102VL";"Amsterdam";"088 299 2070";"";"http://gezondheidscentrumvenserpolder.praktijkinfo.nl";""
"Grip op Talent";"grip_op_talent";"1";"246";"";"0000-00-00 00:00:00";"Emanzana 37";"1103AV";"";"POINT(4.96509672917559 52.3241900686499)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:17";"2016-04-22 15:20:17";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Grip op Talent";"Emanzana";"37";"1103AV";"Amsterdam";"06 2462 7585";"";"http://gripoptalent.nl";"info@gripoptalent.nl"
"Het Geboortecentrum";"het_geboortecentrum";"1";"246";"";"0000-00-00 00:00:00";"De Genestetstraat 1-jan";"1054AW";"";"POINT(4.87638584124133 52.3659749869885)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:17";"2016-04-22 15:20:17";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Het Geboortecentrum";"De Genestetstraat";"1-jan";"1054AW";"Amsterdam";"020 618 5567";"";"http://www.geboortecentrum.nl/";"assistentes@geboortecentrum.nl"
"Home-Start";"home_start";"1";"246";"";"0000-00-00 00:00:00";"Evertsweertplantsoen 3a";"1069RK";"";"POINT(4.79308078810462 52.3559423314776)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:17";"2016-04-22 15:20:17";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Home-Start";"Evertsweertplantsoen";"3a";"1069RK";"Amsterdam";"06 2411 0936";"";"http://www.home-start.nl";"amsterdam.nieuwwest@home-start.nl"
"Home-Start";"home_start_1";"1";"246";"";"0000-00-00 00:00:00";"Beverwijkstraat 3";"1024VL";"";"POINT(4.9554494917273 52.3936400584394)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:17";"2016-04-22 15:20:17";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Home-Start";"Beverwijkstraat";"3";"1024VL";"Amsterdam";"06 2411 0936";"";"http://www.home-start.nl";"amsterdam.nieuwwest@home-start.nl"
"Home-Start";"home_start_2";"1";"246";"";"0000-00-00 00:00:00";"Houtmankade 334";"1013RR";"";"POINT(4.88198973368755 52.3859495819503)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:17";"2016-04-22 15:20:17";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Home-Start";"Houtmankade";"334";"1013RR";"Amsterdam";"06 2411 0936";"";"http://www.home-start.nl";"amsterdam.nieuwwest@home-start.nl"
"Home-Start";"home_start_3";"1";"246";"";"0000-00-00 00:00:00";"Sarphatistraat 4";"1017WS";"";"POINT(4.90210339499815 52.3597827618791)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:17";"2016-04-22 15:20:17";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Home-Start";"Sarphatistraat";"4";"1017WS";"Amsterdam";"06 2411 0936";"";"http://www.home-start.nl";"amsterdam.nieuwwest@home-start.nl"
"Home-Start";"home_start_4";"1";"246";"";"0000-00-00 00:00:00";"Tijl Uilenspiegelstraat 12";"1055CK";"";"POINT(4.84869744789742 52.3778778758174)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:18";"2016-04-22 15:20:18";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Home-Start";"Tijl Uilenspiegelstraat";"12";"1055CK";"Amsterdam";"06 2411 0936";"";"http://www.home-start.nl";"amsterdam.nieuwwest@home-start.nl"
"Home-Start";"home_start_5";"1";"246";"";"0000-00-00 00:00:00";"Lutmastraat 61";"1073GN";"";"POINT(4.89533400658149 52.3506772126321)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:18";"2016-04-22 15:20:18";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Home-Start";"Lutmastraat";"61";"1073GN";"Amsterdam";"06 2411 0936";"";"http://www.home-start.nl";"amsterdam.nieuwwest@home-start.nl"
"Home-Start";"home_start_6";"1";"246";"";"0000-00-00 00:00:00";"Arent Janszoon Ernststraat 112";"1082LP";"";"POINT(4.87822550674615 52.3323147607255)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:18";"2016-04-22 15:20:18";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Home-Start";"Arent Janszoon Ernststraat";"112";"1082LP";"Amsterdam";"06 2411 0936";"";"http://www.home-start.nl";"amsterdam.nieuwwest@home-start.nl"
"La Surprise";"la_surprise";"1";"246";"";"0000-00-00 00:00:00";"Merwedeplein 50";"1078NG";"";"POINT(4.90028702419074 52.3460420377515)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:18";"2016-04-22 15:20:18";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"La Surprise";"Merwedeplein";"50";"1078NG";"Amsterdam";"06 2230 1903";"";"";"lasurprise58@gmail.com"
"Mama Café";"mama_cafe";"1";"246";"";"0000-00-00 00:00:00";"Timorplein 62";"1094CC";"";"POINT(4.93623929333237 52.3651126104588)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:18";"2016-04-22 15:20:18";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Mama Café";"Timorplein";"62";"1094CC";"Amsterdam";"";"";"http://www.mama-cafe.nl";""
"Moedercentrum Douniazade";"moedercentrum_douniazade";"1";"246";"";"0000-00-00 00:00:00";"Van der Pekstraat 49";"1031CR";"";"POINT(4.90910506298851 52.3884640230981)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:18";"2016-04-22 15:20:18";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Moedercentrum Douniazade";"Van der Pekstraat";"49";"1031CR";"Amsterdam";"020 492 2181";"";"http://www.combiwel.nl";""
"OKT Albardakade";"okt_albardakade";"1";"246";"";"0000-00-00 00:00:00";"Albardakade 9";"1067DD";"";"POINT(4.80278629499397 52.3780286788053)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:18";"2016-04-22 15:20:18";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"OKT Albardakade";"Albardakade";"9";"1067DD";"Amsterdam";"";"";"http://www.amsterdam.nl/okc";""
"OKT Aldebaranplein";"okt_aldebaranplein";"1";"246";"";"0000-00-00 00:00:00";"Aldebaranplein 2f";"1033GS";"";"POINT(4.8925305760082 52.4112515737294)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:18";"2016-04-22 15:20:18";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"OKT Aldebaranplein";"Aldebaranplein";"2f";"1033GS";"Amsterdam";"020 555 5806";"020 555 5673";"http://www.amsterdam.nl/okc";""
"OKT Binnenhof";"okt_binnenhof";"1";"246";"";"0000-00-00 00:00:00";"Arent Janszoon Ernststraat 112";"1082LP";"";"POINT(4.87822550674615 52.3323147607255)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:18";"2016-04-22 15:20:18";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"OKT Binnenhof";"Arent Janszoon Ernststraat";"112";"1082LP";"Amsterdam";"020 555 5840";"020 555 5673";"http://www.amsterdam.nl/okc";""
"OKT Bockesprong";"okt_bockesprong";"1";"246";"";"0000-00-00 00:00:00";"Theophile de Bockstraat 100e";"1058VC";"";"POINT(4.84614077202103 52.3551092403537)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:18";"2016-04-22 15:20:18";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"OKT Bockesprong";"Theophile de Bockstraat";"100e";"1058VC";"Amsterdam";"020 555 5804";"";"http://www.amsterdam.nl/okc";""
"OKT Brederodestraat";"okt_brederodestraat";"1";"246";"";"0000-00-00 00:00:00";"Brederodestraat 108";"1054VH";"";"POINT(4.86213149015507 52.3608345505683)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:18";"2016-04-22 15:20:18";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"OKT Brederodestraat";"Brederodestraat";"108";"1054VH";"Amsterdam";"020 555 5963";"";"http://www.amsterdam.nl/okc";""
"OKT de Kikker";"okt_de_kikker";"1";"246";"";"0000-00-00 00:00:00";"Evertsweertplantsoen 3a";"1069RK";"";"POINT(4.79308078810462 52.3559423314776)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:19";"2016-04-22 15:20:19";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"OKT de Kikker";"Evertsweertplantsoen";"3a";"1069RK";"Amsterdam";"";"";"http://www.amsterdam.nl/okc";""
"OKT Flevopoort";"okt_flevopoort";"1";"246";"";"0000-00-00 00:00:00";"Kramatplantsoen 101d";"1095LB";"";"POINT(4.94659199211418 52.3654750756)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:19";"2016-04-22 15:20:19";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"OKT Flevopoort";"Kramatplantsoen";"101d";"1095LB";"Amsterdam";"020 555 5855";"";"http://www.amsterdam.nl/okc";""
"OKT Gaasperdam";"okt_gaasperdam";"1";"246";"";"0000-00-00 00:00:00";"Reigersbos 309";"1107EZ";"";"POINT(4.97649379538095 52.2940671998245)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:19";"2016-04-22 15:20:19";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"OKT Gaasperdam";"Reigersbos";"309";"1107EZ";"Amsterdam";"020 252 5656";"";"http://www.amsterdam.nl/okc";""
"OKT Het Meervoud";"okt_het_meervoud";"1";"246";"";"0000-00-00 00:00:00";"August Alleb&#233;plein 11";"1062AA";"";"POINT(4.83932955474092 52.3630587418573)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:19";"2016-04-22 15:20:19";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"OKT Het Meervoud";"August Alleb&#233;plein";"11";"1062AA";"Amsterdam";"020 555 5870";"";"http://www.amsterdam.nl/okc";""
"OKT IJburg";"okt_ijburg";"1";"246";"";"0000-00-00 00:00:00";"Pampuslaan 26";"1087LA";"";"POINT(5.00740212443746 52.3516458031716)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:19";"2016-04-22 15:20:19";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"OKT IJburg";"Pampuslaan";"26";"1087LA";"Amsterdam";"";"";"http://www.amsterdam.nl/okc";""
"OKT Jan van der Heijdenstraat";"okt_jan_van_der_heijdenstraat";"1";"246";"";"0000-00-00 00:00:00";"Tweede Jan van der Heijdenstraat 75";"1074XR";"";"POINT(4.90227597500529 52.356080524128)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:19";"2016-04-22 15:20:19";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"OKT Jan van der Heijdenstraat";"Tweede Jan van der Heijdenstraat";"75";"1074XR";"Amsterdam";"020 555 5834";"";"http://www.amsterdam.nl/okc";""
"OKT Klein Gooioord";"okt_klein_gooioord";"1";"246";"";"0000-00-00 00:00:00";"Bijlmerdreef 1005c";"1103TW";"";"POINT(4.9706836526372 52.3212439083427)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:19";"2016-04-22 15:20:19";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"OKT Klein Gooioord";"Bijlmerdreef";"1005c";"1103TW";"Amsterdam";"020 555 5962";"";"http://www.amsterdam.nl/okc";""
"OKT Kraijenhoffstraat";"okt_kraijenhoffstraat";"1";"246";"";"0000-00-00 00:00:00";"Kraijenhoffstraat 32";"1018RL";"";"POINT(4.93019010450497 52.3694124973057)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:19";"2016-04-22 15:20:19";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"OKT Kraijenhoffstraat";"Kraijenhoffstraat";"32";"1018RL";"Amsterdam";"020 555 5813";"";"http://www.amsterdam.nl/okc";""
"OKT Lindengracht";"okt_lindengracht";"1";"246";"";"0000-00-00 00:00:00";"Lindengracht 204a";"1015KL";"";"POINT(4.88350675115323 52.3801970968937)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:19";"2016-04-22 15:20:19";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"OKT Lindengracht";"Lindengracht";"204a";"1015KL";"Amsterdam";"";"";"http://www.amsterdam.nl/okc";""
"OKT Magalhaensplein";"okt_magalhaensplein";"1";"246";"";"0000-00-00 00:00:00";"Magalhaensplein 2";"1057VG";"";"POINT(4.85428234350039 52.3677559927283)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:19";"2016-04-22 15:20:19";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"OKT Magalhaensplein";"Magalhaensplein";"2";"1057VG";"Amsterdam";"020 555 5842";"";"http://www.amsterdam.nl/okc";""
"OKT Osdorp";"okt_osdorp";"1";"246";"";"0000-00-00 00:00:00";"Evertsweertplantsoen 3";"1069RK";"";"POINT(4.79308078810462 52.3559423314776)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:20";"2016-04-22 15:20:20";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"OKT Osdorp";"Evertsweertplantsoen";"3";"1069RK";"Amsterdam";"020 555 5961";"";"http://oktamsterdam.nl/";"osdorp@oktamsterdam.nl"
"OKT Pontanusstraat";"okt_pontanusstraat";"1";"246";"";"0000-00-00 00:00:00";"Pontanusstraat 278";"1093SH";"";"POINT(4.92998620349585 52.3607026272313)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:20";"2016-04-22 15:20:20";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"OKT Pontanusstraat";"Pontanusstraat";"278";"1093SH";"Amsterdam";"020 555 5810";"";"http://www.amsterdam.nl/okc";""
"OKT Slotermeerlaan";"okt_slotermeerlaan";"1";"246";"";"0000-00-00 00:00:00";"Slotermeerlaan 103f";"1063JN";"";"POINT(4.81991666740395 52.3786961907812)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:20";"2016-04-22 15:20:20";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"OKT Slotermeerlaan";"Slotermeerlaan";"103f";"1063JN";"Amsterdam";"020 555 5963";"";"http://www.amsterdam.nl/okc";""
"OKT Tijl Uilenspiegelstraat";"okt_tijl_uilenspiegelstraat";"1";"246";"";"0000-00-00 00:00:00";"Tijl Uilenspiegelstraat 12";"1055CK";"";"POINT(4.84869744789742 52.3778778758174)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:20";"2016-04-22 15:20:20";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"OKT Tijl Uilenspiegelstraat";"Tijl Uilenspiegelstraat";"12";"1055CK";"Amsterdam";"020 581 0820";"";"http://www.amsterdam.nl/okc";""
"OKT Waterlandplein";"okt_waterlandplein";"1";"246";"";"0000-00-00 00:00:00";"Beverwijkstraat 3";"1024VL";"";"POINT(4.9554494917273 52.3936400584394)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:20";"2016-04-22 15:20:20";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"OKT Waterlandplein";"Beverwijkstraat";"3";"1024VL";"Amsterdam";"020 555 5811";"";"http://www.amsterdam.nl/okc";""
"OKT Westerpark";"okt_westerpark";"1";"246";"";"0000-00-00 00:00:00";"Westerpark 1a";"1013RR";"";"POINT(4.88120583975014 52.3862000567205)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:20";"2016-04-22 15:20:20";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"OKT Westerpark";"Westerpark";"1a";"1013RR";"Amsterdam";"";"";"http://www.amsterdam.nl/okc";""
"OKT Wingerdweg";"okt_wingerdweg";"1";"246";"";"0000-00-00 00:00:00";"Wingerdweg 52";"1032AN";"";"POINT(4.91670196390276 52.3910109917999)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:20";"2016-04-22 15:20:20";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"OKT Wingerdweg";"Wingerdweg";"52";"1032AN";"Amsterdam";"020 555 5886";"";"http://www.amsterdam.nl/okc";""
"Omgangshuis Noord-Holland";"omgangshuis_noord_holland_1";"1";"246";"";"0000-00-00 00:00:00";"Symon Claeszstraat 2";"1502VE";"";"POINT(4.82757426293021 52.4422216021704)";"";"Zaandam";"";"";"";"";"";"";"0";"2016-04-22 15:20:20";"2016-04-22 15:20:20";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Omgangshuis Noord-Holland";"Symon Claeszstraat";"2";"1502VE";"Zaandam";"075 612 0802";"";"http://www.omgangshuis.org";"info@omgangshuis.org"
"Opvoedpunt en Spel-o-Theek IJburg";"opvoedpunt_en_spel_o_theek_ijburg";"1";"246";"";"0000-00-00 00:00:00";"Pampuslaan 26";"1087LA";"";"POINT(5.00740212443746 52.3516458031716)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:20";"2016-04-22 15:20:20";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Opvoedpunt en Spel-o-Theek IJburg";"Pampuslaan";"26";"1087LA";"Amsterdam";"020 416 5476";"";"http://www.amsterdam.nl/okc/okc_in_de_buurt/oost/okc_ijburglaan/";"opvoedpunt@partou.nl"
"ProFor bureau voor samenlevingsopbouw";"profor_bureau_voor_samenlevingsopbouw";"1";"246";"";"0000-00-00 00:00:00";"Hogevecht 188a";"1102HK";"";"POINT(4.95867943764597 52.3097326394224)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:20";"2016-04-22 15:20:20";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"ProFor bureau voor samenlevingsopbouw";"Hogevecht";"188a";"1102HK";"Amsterdam";"020 690 2626";"";"http://www.profor.nl";"l.martis@profor.nl"
"Psychodiagnostisch Centrum Child Support Amsterdam";"psychodiagnostisch_centrum_child_support_amsterdam";"1";"246";"";"0000-00-00 00:00:00";"Weteringschans 124";"1017XT";"";"POINT(4.89672227781917 52.3591943621047)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-04-22 15:20:20";"2016-04-22 15:20:20";"0000-00-00 00:00:00";"Opvoedingsondersteuning";"Psychodiagnostisch Centrum Child Support Amsterdam";"Weteringschans";"124";"1017XT";"Amsterdam";"06 3386 3657";"";"http://www.child-support-europe.com";"child-support@euronet.nl"
